image_id,true_label,final_prediction,pixels_changed,pixels_changed_percent
1737,5,2,3,0.3826530612244898
3062,8,3,4,0.5102040816326531
5972,5,3,7,0.8928571428571428
7220,8,3,7,0.8928571428571428
3871,8,3,8,1.0204081632653061
139,4,9,9,1.1479591836734695
9922,4,9,9,1.1479591836734695
3206,8,3,9,1.1479591836734695
591,8,3,10,1.2755102040816326
7597,8,3,11,1.403061224489796
4838,6,5,12,1.530612244897959
3323,8,3,13,1.6581632653061225
8079,2,1,14,1.7857142857142856
247,4,2,16,2.0408163265306123
7456,4,9,17,2.1683673469387754
2863,9,4,18,2.295918367346939
1694,8,3,18,2.295918367346939
844,8,7,18,2.295918367346939
8071,4,9,18,2.295918367346939
7200,8,3,20,2.5510204081632653
8378,4,9,20,2.5510204081632653
511,4,8,21,2.6785714285714284
3155,4,9,21,2.6785714285714284
1871,2,3,21,2.6785714285714284
107,1,6,21,2.6785714285714284
1553,9,5,23,2.933673469387755
6300,4,9,23,2.933673469387755
3780,4,6,23,2.933673469387755
3756,5,9,23,2.933673469387755
4815,7,9,24,3.061224489795918
2237,5,8,26,3.316326530612245
9540,1,8,27,3.4438775510204076
716,1,7,27,3.4438775510204076
3102,5,3,29,3.6989795918367347
2175,1,4,29,3.6989795918367347
7307,7,9,29,3.6989795918367347
2252,7,9,31,3.9540816326530615
9816,7,9,31,3.9540816326530615
1860,5,9,32,4.081632653061225
4338,5,9,32,4.081632653061225
1999,5,3,32,4.081632653061225
3127,5,9,32,4.081632653061225
3591,5,8,32,4.081632653061225
8065,8,3,32,4.081632653061225
6617,8,2,33,4.209183673469387
9803,2,3,33,4.209183673469387
2760,9,4,33,4.209183673469387
5562,2,3,34,4.336734693877551
2977,2,3,34,4.336734693877551
4211,6,5,35,4.464285714285714
359,9,4,35,4.464285714285714
3342,6,5,35,4.464285714285714
412,5,3,36,4.591836734693878
2291,5,3,36,4.591836734693878
2773,5,3,36,4.591836734693878
8886,4,9,37,4.719387755102041
1221,5,3,37,4.719387755102041
4571,6,3,39,4.974489795918367
7921,8,3,39,4.974489795918367
1230,4,9,39,4.974489795918367
530,9,4,40,5.1020408163265305
4513,8,5,40,5.1020408163265305
1581,7,9,41,5.229591836734694
3640,0,9,41,5.229591836734694
4924,1,2,41,5.229591836734694
1672,5,3,42,5.357142857142857
1438,0,5,42,5.357142857142857
4563,1,2,42,5.357142857142857
5807,5,9,46,5.86734693877551
2689,5,3,47,5.994897959183673
4261,5,3,47,5.994897959183673
857,5,3,48,6.122448979591836
97,7,4,48,6.122448979591836
1558,0,9,49,6.25
874,9,4,49,6.25
8722,8,3,49,6.25
7735,8,3,49,6.25
766,5,3,50,6.377551020408164
615,1,6,51,6.505102040816327
1328,7,9,52,6.63265306122449
9837,7,9,53,6.760204081632653
6157,9,5,53,6.760204081632653
946,7,9,53,6.760204081632653
4536,6,5,53,6.760204081632653
8631,7,9,53,6.760204081632653
7228,1,2,54,6.887755102040815
950,7,9,55,7.015306122448979
2484,7,9,55,7.015306122448979
4720,0,2,56,7.142857142857142
2371,4,9,57,7.270408163265306
1104,7,9,57,7.270408163265306
474,8,3,58,7.3979591836734695
6716,5,3,59,7.525510204081633
4307,5,3,60,7.653061224489796
1925,7,9,60,7.653061224489796
9644,7,9,60,7.653061224489796
9508,0,3,61,7.780612244897959
8364,7,9,61,7.780612244897959
8874,7,9,61,7.780612244897959
2993,7,9,61,7.780612244897959
2814,5,8,61,7.780612244897959
1641,5,8,62,7.908163265306123
9576,7,9,62,7.908163265306123
3988,8,3,63,8.035714285714286
761,8,3,63,8.035714285714286
5322,4,9,63,8.035714285714286
9675,5,3,63,8.035714285714286
702,7,9,63,8.035714285714286
6963,7,9,63,8.035714285714286
1235,5,8,63,8.035714285714286
1252,5,9,63,8.035714285714286
1918,0,2,64,8.16326530612245
6426,0,2,64,8.16326530612245
8412,5,3,65,8.290816326530612
7918,5,3,65,8.290816326530612
2073,5,0,65,8.290816326530612
9618,7,9,66,8.418367346938775
4378,5,3,66,8.418367346938775
2021,5,9,66,8.418367346938775
9119,5,8,66,8.418367346938775
8270,5,8,67,8.545918367346939
1734,7,9,67,8.545918367346939
5649,7,9,68,8.673469387755102
5114,7,9,68,8.673469387755102
