image_id,true_label,final_prediction,pixels_changed,pixels_changed_percent
32174,100 km/h,80 km/h,1,0.043402777777777776
7172,100 km/h,70 km/h,1,0.043402777777777776
34524,Neve/Gelo,Obras,1,0.043402777777777776
34913,100 km/h,120 km/h,1,0.043402777777777776
7114,100 km/h,70 km/h,1,0.043402777777777776
33919,Via Prioritária,50 km/h,1,0.043402777777777776
36606,Animais Selvagens,Cuidado Geral,1,0.043402777777777776
7138,100 km/h,70 km/h,2,0.08680555555555555
22055,Animais Selvagens,Obras,2,0.08680555555555555
29655,Animais Selvagens,Obras,2,0.08680555555555555
22052,Animais Selvagens,Obras,2,0.08680555555555555
29003,Animais Selvagens,Obras,2,0.08680555555555555
7111,100 km/h,70 km/h,2,0.08680555555555555
35184,Mantenha-se à Esquerda,Vire à Direita,2,0.08680555555555555
37126,100 km/h,80 km/h,2,0.08680555555555555
5764,80 km/h,60 km/h,2,0.08680555555555555
4830,70 km/h,60 km/h,2,0.08680555555555555
38485,Proib. Ultrapassar,Proibido >3.5t,2,0.08680555555555555
29161,Proibido Veículos,50 km/h,2,0.08680555555555555
30981,Via Prioritária,50 km/h,2,0.08680555555555555
28452,Via Prioritária,Dê a Preferência,2,0.08680555555555555
32827,80 km/h,60 km/h,2,0.08680555555555555
34557,Pista Irregular,Semáforo,2,0.08680555555555555
36818,Proibido Veículos,50 km/h,2,0.08680555555555555
5882,80 km/h,50 km/h,2,0.08680555555555555
6154,80 km/h,60 km/h,2,0.08680555555555555
32123,100 km/h,120 km/h,2,0.08680555555555555
21775,Animais Selvagens,Obras,2,0.08680555555555555
26950,Curva Perigosa (E),Curva Dupla,2,0.08680555555555555
22070,Animais Selvagens,Obras,3,0.13020833333333331
27564,Curva Perigosa (E),Curva Dupla,3,0.13020833333333331
8035,120 km/h,70 km/h,3,0.13020833333333331
3505,60 km/h,80 km/h,3,0.13020833333333331
33650,Curva Perigosa (E),Curva Dupla,3,0.13020833333333331
6562,80 km/h,60 km/h,3,0.13020833333333331
7178,100 km/h,120 km/h,3,0.13020833333333331
7152,100 km/h,120 km/h,3,0.13020833333333331
29623,100 km/h,120 km/h,3,0.13020833333333331
39268,100 km/h,120 km/h,3,0.13020833333333331
20454,Semáforo,Cuidado Geral,3,0.13020833333333331
31752,PARE,Proibido Veículos,3,0.13020833333333331
38616,Pista Irregular,Obras,3,0.13020833333333331
4123,70 km/h,50 km/h,3,0.13020833333333331
4126,70 km/h,50 km/h,3,0.13020833333333331
35553,Mantenha-se à Direita,120 km/h,3,0.13020833333333331
7108,100 km/h,120 km/h,3,0.13020833333333331
7160,100 km/h,120 km/h,3,0.13020833333333331
27058,Proib. Ultrapassar,Proibido >3.5t,3,0.13020833333333331
34353,Fim 80,100 km/h,3,0.13020833333333331
35419,Siga em Frente,Vire à Direita,3,0.13020833333333331
4125,70 km/h,50 km/h,3,0.13020833333333331
9726,Proib. Ultrapassar,Proib. P/ >3.5t,3,0.13020833333333331
4272,70 km/h,50 km/h,3,0.13020833333333331
7185,100 km/h,120 km/h,3,0.13020833333333331
30880,100 km/h,120 km/h,3,0.13020833333333331
7117,100 km/h,120 km/h,3,0.13020833333333331
9121,Proib. Ultrapassar,Proib. P/ >3.5t,3,0.13020833333333331
22208,Animais Selvagens,Obras,3,0.13020833333333331
22061,Animais Selvagens,Pista Irregular,3,0.13020833333333331
29870,Animais Selvagens,Pista Escorregadia,3,0.13020833333333331
22056,Animais Selvagens,Obras,3,0.13020833333333331
33068,100 km/h,120 km/h,3,0.13020833333333331
7262,100 km/h,70 km/h,3,0.13020833333333331
7177,100 km/h,120 km/h,3,0.13020833333333331
31429,100 km/h,120 km/h,3,0.13020833333333331
3497,60 km/h,80 km/h,3,0.13020833333333331
27574,30 km/h,50 km/h,3,0.13020833333333331
6556,80 km/h,60 km/h,3,0.13020833333333331
6179,80 km/h,60 km/h,3,0.13020833333333331
28395,80 km/h,60 km/h,4,0.1736111111111111
6127,80 km/h,60 km/h,4,0.1736111111111111
33195,100 km/h,80 km/h,4,0.1736111111111111
35996,Proibido >3.5t,60 km/h,4,0.1736111111111111
35382,30 km/h,80 km/h,4,0.1736111111111111
28178,80 km/h,60 km/h,4,0.1736111111111111
5859,80 km/h,60 km/h,4,0.1736111111111111
6610,80 km/h,60 km/h,4,0.1736111111111111
8758,120 km/h,80 km/h,4,0.1736111111111111
29365,Siga em Frente,Vire à Direita,4,0.1736111111111111
31414,Animais Selvagens,Obras,4,0.1736111111111111
5775,80 km/h,60 km/h,4,0.1736111111111111
8701,120 km/h,80 km/h,4,0.1736111111111111
28931,PARE,Proibido Entrar,4,0.1736111111111111
16029,Proibido >3.5t,60 km/h,4,0.1736111111111111
9846,Proib. Ultrapassar,60 km/h,4,0.1736111111111111
5851,80 km/h,60 km/h,4,0.1736111111111111
34605,Proibido Veículos,50 km/h,4,0.1736111111111111
27466,Proibido Veículos,30 km/h,4,0.1736111111111111
22068,Animais Selvagens,Obras,4,0.1736111111111111
35700,Proibido Veículos,50 km/h,4,0.1736111111111111
19830,Obras,80 km/h,4,0.1736111111111111
